Product_Weight,Product_Allocated_Area,Product_MRP,Store_Age,Product_Sugar_Content,Store_Id,Store_Size,Store_Location_City_Type,Store_Type,Product_Category,Product_Id
14.16,0.017,197.89,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD680
14.68,0.041,144.79,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8249
14.56,0.286,128.02,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1206
9.47,0.052,137.5,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD8016
11.3,0.081,149.55,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR8490
7.99,0.033,86.79,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD182
15.11,0.031,198.22,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD5426
14.14,0.22,139.43,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD4299
11.65,0.058,135.76,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6320
11.22,0.027,144.32,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1709
14.41,0.186,151.56,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3053
15.95,0.043,196.35,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD8214
12.21,0.045,182.01,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD5939
11.35,0.023,95.79,27,Regular,OUT002,Small,Tier 3,Food Mart,Beverages,DR6480
11.97,0.024,139.41,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD7724
16.24,0.032,196.44,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD8730
11.65,0.119,130.74,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8492
17.34,0.122,185.81,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC6492
12.57,0.052,119.79,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3742
10.69,0.039,103.88,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Packaged,FD2326
11.08,0.015,143.07,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1968
9.97,0.083,96.19,27,No Sugar,OUT002,Small,Tier 3,Food Mart,Non-Consumable,NC1857
13.61,0.033,117.34,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1811
15.1,0.012,163.27,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD5859
12.74,0.087,177.62,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD5961
7.89,0.048,110.15,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD5692
15.17,0.12,124.25,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3575
14.51,0.055,139.9,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD753
11.55,0.07,137.99,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD4880
13.13,0.076,203.58,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD3781
10.92,0.018,140.44,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Beverages,DR49
14.83,0.071,167.45,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD6264
9.16,0.026,86.38,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD1900
13.61,0.124,157.98,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD5810
12.84,0.011,101.99,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD4483
9.29,0.05,116.73,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD6727
17.24,0.034,205.11,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD3788
10.17,0.005,149.66,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5356
11.47,0.058,178.4,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD5311
12.98,0.142,178.51,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD3478
15.34,0.024,185.01,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD4383
13.07,0.045,161.18,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR4331
13.48,0.061,152.22,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC7283
7.55,0.052,98.17,27,No Sugar,OUT002,Small,Tier 3,Food Mart,Non-Consumable,NC1446
10.55,0.08,94.69,27,Regular,OUT002,Small,Tier 3,Food Mart,Packaged,FD5551
11.98,0.03,146.34,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD6000
16.85,0.032,178.33,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD7725
9.76,0.044,118.38,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Beverages,DR128
14.88,0.031,160.28,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD8452
12.5,0.032,149.26,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC4020
14.72,0.067,175.44,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC5080
11.01,0.117,114.6,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD6860
11.95,0.122,155.01,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6185
11.95,0.022,226.26,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD1964
15.38,0.096,110.93,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3310
10.46,0.084,158.78,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8651
12.34,0.103,133.52,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6366
10.02,0.026,115.99,27,Regular,OUT002,Small,Tier 3,Food Mart,Packaged,FD4758
20.27,0.021,222.71,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD966
14.94,0.098,132.02,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD7265
10.53,0.008,142.38,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5534
12.52,0.03,123.79,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5483
10.18,0.062,138.8,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC5280
11.3,0.022,133.51,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD5302
11.42,0.072,131.2,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD333
13.25,0.039,144.34,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC2169
12.46,0.042,146.24,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD504
15.26,0.026,184.76,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC667
9.18,0.029,98.11,27,Regular,OUT002,Small,Tier 3,Food Mart,Beverages,DR7033
15.54,0.027,186.52,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD5217
14.18,0.139,131.76,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD8608
12.54,0.032,158.7,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3707
10.04,0.162,118.72,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD2747
12.78,0.169,152.33,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD6121
12.81,0.144,166.58,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD7192
12.96,0.064,189.35,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD1837
13.74,0.078,124.69,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2315
16.34,0.027,179.16,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD1018
13.85,0.033,159.07,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3758
15.78,0.291,150.61,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD7376
13.61,0.044,130.29,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD6005
11.41,0.143,184.03,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD163
15.45,0.012,191.07,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD1969
13.84,0.176,171.83,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD2610
12.54,0.023,178.97,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD2114
13.43,0.027,170.69,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD4646
13.73,0.07,142.45,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1349
11.75,0.042,188.18,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC356
15.82,0.141,148.73,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD2908
14.35,0.053,173.04,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC1522
10.36,0.03,144.25,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD4240
11.49,0.013,128.44,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5916
13.93,0.044,179.57,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC1724
12.7,0.038,170.48,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1767
11.15,0.019,148.13,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC2554
15.62,0.036,168.9,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD3935
13.96,0.01,132.21,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3932
10.77,0.069,145.19,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC5112
13.9,0.039,175.35,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD8666
10.06,0.127,93.41,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD102
12.43,0.133,137.6,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3528
15.01,0.095,199.05,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD5526
15.0,0.056,157.07,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC1905
12.47,0.064,156.27,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6341
9.37,0.086,157.13,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR5266
14.21,0.038,173.12,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD4949
11.78,0.066,144.41,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6740
14.63,0.045,128.34,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC5983
14.53,0.14,154.61,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD3596
12.77,0.082,123.32,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR294
10.5,0.027,105.15,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD4074
14.57,0.021,158.74,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD3068
10.46,0.047,97.59,27,No Sugar,OUT002,Small,Tier 3,Food Mart,Non-Consumable,NC5781
17.06,0.1,201.66,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD232
12.92,0.052,129.27,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD2777
11.41,0.113,143.49,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC3994
13.47,0.093,145.77,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6133
10.67,0.084,119.7,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD7902
11.76,0.151,116.27,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD2261
11.92,0.028,176.11,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1907
12.52,0.119,105.32,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD152
11.38,0.12,149.29,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR5081
9.62,0.128,128.23,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD4408
13.68,0.024,138.77,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD8482
10.91,0.056,106.68,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD5838
18.95,0.015,222.53,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD2602
13.31,0.074,134.89,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD7438
11.16,0.052,151.76,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD986
11.28,0.054,87.69,27,Regular,OUT002,Small,Tier 3,Food Mart,Beverages,DR6985
15.35,0.081,162.2,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Beverages,DR3802
10.76,0.126,152.18,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC8022
10.61,0.196,154.17,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC5237
12.57,0.189,217.09,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD5957
12.44,0.02,150.39,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD7599
13.58,0.039,221.72,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD1171
14.13,0.049,130.21,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC629
15.66,0.053,162.81,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Beverages,DR4625
12.17,0.03,146.13,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD7677
12.49,0.053,176.79,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC7065
9.47,0.049,142.76,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD788
8.58,0.166,113.04,27,Regular,OUT002,Small,Tier 3,Food Mart,Fresh,FD226
14.54,0.027,201.84,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD404
13.08,0.128,146.35,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD90
10.57,0.121,134.5,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6792
13.7,0.119,175.92,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD5091
9.99,0.09,125.79,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD1479
8.91,0.026,132.93,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD2581
11.24,0.067,94.45,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Packaged,FD1994
13.9,0.128,140.59,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC6748
14.34,0.043,192.42,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD6839
10.98,0.029,163.33,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1740
11.12,0.021,120.62,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC2914
7.64,0.019,41.84,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD5378
13.99,0.076,71.99,27,No Sugar,OUT002,Small,Tier 3,Food Mart,Non-Consumable,NC6961
12.82,0.066,139.09,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8387
12.95,0.114,134.98,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3729
11.9,0.016,137.91,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2621
11.69,0.076,141.63,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2030
11.56,0.027,126.98,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1548
15.53,0.022,168.86,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD1146
11.27,0.048,166.42,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1832
10.78,0.037,144.32,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2824
12.95,0.057,148.26,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3284
13.3,0.009,158.76,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1518
13.15,0.012,167.99,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2884
16.2,0.059,108.73,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD5614
13.73,0.089,172.36,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC2002
13.45,0.106,141.05,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5843
13.21,0.026,120.97,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6744
14.84,0.064,135.55,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD7219
14.67,0.058,166.79,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD7869
13.92,0.013,175.56,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD4560
14.73,0.027,156.1,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Beverages,DR5524
8.36,0.042,109.94,27,Regular,OUT002,Small,Tier 3,Food Mart,Fresh,FD2912
12.94,0.027,120.3,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR6329
15.52,0.053,173.65,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD2234
10.46,0.015,128.68,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD8161
9.74,0.036,89.74,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Packaged,FD1825
10.6,0.027,91.29,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD456
13.94,0.036,191.07,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD1559
13.67,0.055,125.03,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6321
11.1,0.008,153.22,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8107
14.54,0.048,174.41,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD7390
7.79,0.035,118.85,27,Regular,OUT002,Small,Tier 3,Food Mart,Packaged,FD4816
13.74,0.149,157.19,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC8467
17.61,0.11,159.93,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD8655
10.93,0.055,149.27,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC7625
11.57,0.076,184.69,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1161
7.0,0.081,142.49,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD3090
10.39,0.041,128.16,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC5310
10.25,0.051,156.28,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2485
13.84,0.035,132.15,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD3779
13.32,0.03,160.84,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD7801
10.2,0.115,127.73,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD8007
10.77,0.091,131.52,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC6395
11.79,0.038,143.49,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1153
14.25,0.014,166.64,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC5849
12.97,0.115,136.05,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3479
11.32,0.034,131.74,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC2328
10.59,0.086,148.3,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD6863
11.79,0.144,145.5,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8286
14.49,0.011,203.67,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD5298
11.82,0.128,98.36,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD7190
11.53,0.083,158.53,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5443
11.18,0.04,162.28,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC8372
13.89,0.016,143.01,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1279
16.46,0.071,104.02,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC6327
13.87,0.126,163.18,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD4819
11.36,0.024,87.74,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD4974
10.57,0.104,139.54,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD2637
16.9,0.122,243.98,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD7471
7.98,0.042,122.15,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD1904
14.08,0.047,173.2,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC6576
13.54,0.1,154.55,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2678
11.89,0.026,162.77,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC2153
11.72,0.101,116.19,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2489
17.74,0.019,201.59,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD8218
13.07,0.054,171.1,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC619
12.22,0.05,158.49,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3299
14.23,0.191,167.6,26,No Sugar,OUT003,Medium,Tier 1,Departmental Store,Non-Consumable,NC3849
10.95,0.027,191.65,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD1246
11.69,0.025,101.1,27,Regular,OUT002,Small,Tier 3,Food Mart,Packaged,FD4967
12.04,0.172,163.12,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD5894
14.55,0.049,203.96,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD2454
10.62,0.036,195.34,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD8551
10.74,0.126,149.78,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD4177
9.5,0.033,118.06,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Packaged,FD8248
15.05,0.016,154.62,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD4105
13.56,0.027,151.12,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2061
12.91,0.044,131.29,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD7444
12.06,0.058,131.64,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD6356
16.67,0.033,233.57,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD6994
14.28,0.084,148.82,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC6689
12.95,0.076,157.84,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD2768
12.46,0.085,187.7,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Beverages,DR23
20.65,0.106,223.98,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD8203
12.59,0.032,153.59,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD1895
10.89,0.032,147.02,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD617
15.76,0.128,177.51,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Beverages,DR1005
14.41,0.03,146.36,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3797
14.6,0.015,147.56,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD3536
10.62,0.096,117.65,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD2939
10.42,0.091,155.82,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC3583
14.4,0.138,172.66,26,Low Sugar,OUT003,Medium,Tier 1,Departmental Store,Fresh,FD3899
9.84,0.033,129.24,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Fresh,FD8498
10.49,0.142,136.7,16,Regular,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD7010
13.81,0.122,134.94,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD8640
11.01,0.147,92.24,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Fresh,FD6086
12.48,0.066,109.64,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD891
9.59,0.068,105.51,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Packaged,FD780
11.36,0.069,165.22,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Beverages,DR4064
8.31,0.031,92.66,27,Low Sugar,OUT002,Small,Tier 3,Food Mart,Packaged,FD2827
14.8,0.055,130.36,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Packaged,FD2382
12.77,0.083,175.12,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC4765
10.32,0.025,122.2,38,Regular,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD2387
12.91,0.047,163.6,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD2019
9.82,0.045,128.34,38,Low Sugar,OUT001,High,Tier 2,Supermarket Type1,Packaged,FD2505
10.22,0.123,130.98,16,Low Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Fresh,FD5847
12.0,0.149,106.22,38,No Sugar,OUT001,High,Tier 2,Supermarket Type1,Non-Consumable,NC1939
12.11,0.079,132.74,16,No Sugar,OUT004,Medium,Tier 2,Supermarket Type2,Non-Consumable,NC2661
16.54,0.013,220.37,26,Regular,OUT003,Medium,Tier 1,Departmental Store,Packaged,FD821
